"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Australia","AUS","Population ages 0-14, female (% of female population)","SP.POP.0014.FE.ZS","29.7563054308422","29.7987416741365","29.688655139615","29.4834500648942","29.270705100127","29.0972940659097","28.9875609648129","28.8924303758817","28.823910428426","28.7452537315255","28.6059822779325","28.3081984609994","28.0111358439526","27.6978359211741","27.3342278720716","26.9011633440531","26.6099003737332","26.1416702452736","25.5899719288738","25.0815056590164","24.6763837946324","24.154273973535","23.8254747903486","23.6008693372368","23.3449384000436","23.0026711175947","22.7805629600646","22.4260533757841","22.0195705473402","21.678099914925","21.446162531919","21.2392937979307","21.1373104896485","21.0951520651857","21.0339210480091","20.9148990267359","20.8027828369253","20.6432830694419","20.4527430210633","20.2642840257138","20.0917430228759","19.8812537119262","19.672588327538","19.4703731609741","19.2783305509785","19.1071867029583","18.9164396981901","18.7623590068826","18.6533194952292","18.5698116473269","18.488043003743","18.4922276611797","18.4407031011471","18.3684559976343","18.3176363701062","18.3038447777423","18.373524696637","18.4875881382811","18.6121300328616","18.6952082807555","",
"Australia","AUS","Mortality rate, infant (per 1,000 live births)","SP.DYN.IMRT.IN","20.3","19.9","19.5","19.1","18.7","18.5","18.3","18.2","18.1","18","17.8","17.4","16.8","16.1","15.3","14.4","13.5","12.6","11.9","11.3","10.8","10.4","10.1","9.8","9.6","9.3","9.1","8.8","8.4","8","7.6","7.1","6.7","6.3","6","5.8","5.6","5.4","5.3","5.2","5.1","5","5","4.9","4.8","4.8","4.7","4.5","4.4","4.2","4","3.8","3.6","3.5","3.3","3.3","3.2","3.1","3.1","3.1","",
"Australia","AUS","Refugee population by country or territory of origin","SM.POP.REFG.OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","12","11","41","29","57","37","23","38","38","47","27","27","21","15","10","10","20","",
"Australia","AUS","Unemployment with intermediate education, male (% of male labor force with intermediate education)","SL.UEM.INTM.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6800003051758","","8","6.86999988555908","","5.75","5.80000019073486","5.28999996185303","4.65999984741211","4.26999998092651","3.66000008583069","4.51999998092651","3.35999989509583","3.34999990463257","5.59999990463257","4.76000022888184","4.19000005722046","4.73000001907349","5.17999982833862","","","","","","","",
"Australia","AUS","Part time employment, total (% of total employment)","SL.TLF.PART.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6500015258789","37.5900001525879","39.8300018310547","38.7000007629395","39.2000007629395","41.310001373291","39.4799995422363","39.4000015258789","39.3499984741211","39.4900016784668","42.7799987792969","42.2299995422363","41.3899993896484","42.7700004577637","41.439998626709","43.3499984741211","45.4099998474121","41.7200012207031","43.9300003051758","43.6800003051758","42.8699989318848","46.4599990844727","45.9000015258789","43.5","45.4700012207031","43.6599998474121","45.7900009155273","","","",
"Australia","AUS","Labor force with basic education, female (% of female working-age population with basic education)","SL.TLF.BASC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.25","56.4799995422363","56.8899993896484","57.8800010681152","44.4300003051758","","","","","","","",
"Australia","AUS","Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Child employment in services, male (% of male economically active children ages 7-14)","SL.SRV.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","SL.FAM.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Self-employed, male (% of male employment) (modeled ILO estimate)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3199996948242","23.6599998474121","23.9799995422363","23.75","23.6000003814697","23.6000003814697","23.5900001525879","23.7199993133545","23.6100006103516","24.1900005340576","24.5599994659424","24.75","24.2800006866455","24.1000003814697","23.9599990844727","23.3099994659424","22.4099998474121","22.1100006103516","22.5100002288818","22.5300006866455","21.7800006866455","20.9200000762939","20.7000007629395","20.9899997711182","20.8700008392334","20.8700008392334","20.7399997711182","20.3500003814697","20.2800006866455","",
"Australia","AUS","Child employment in agriculture, female (% of female economically active children ages 7-14)","SL.AGR.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Multidimensional poverty headcount ratio, children (% of population ages 0-17)","SI.POV.MDIM.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Domestic private health expenditure per capita (current US$)","SH.XPD.PVTD.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.55050659","451.91143799","496.83361816","644.61853027","783.45648193","848.56134033","902.37322998","1029.49328613","1131.91723633","1078.32055664","1366.94311523","1567.40185547","1733.21118164","1885.94824219","1833.5892334","1545.28564453","1561.34899902","1653.81237793","1678.31164551","","",
"Australia","AUS","Newborns protected against tetanus (%)","SH.VAC.TTNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Tuberculosis treatment success rate (% of new cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","70","78","80","91","85","85","85","81","80","82","78","82","85","79","73","78","82","79","","",
"Australia","AUS","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Prevalence of underweight, weight for age, male (% of children under 5)","SH.STA.MALN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","SH.STA.AIRP.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","",
"Australia","AUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","1.1","","","","","1.2","","","","","1.2","","","","","1.5","","","","","1.8","","","1.8","1.9","2","2.1","2.1","2.1","2.2","2.3","2.4","2.4","2.4","2.4","2.5313","2.4","2.4","2.4","2.5","2.4942","2.5","","","2.7794","2.8338","2.9954","3.0056","3.1085","3.3429","3.2878","3.2858","3.353","3.4314","3.4886","3.5672","3.6778","","","",
"Australia","AUS","Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","",
"Australia","AUS","Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT","24.8","24.3","23.7","23.2","22.7","22.4","22.1","22","21.9","21.7","21.5","21","20.3","19.4","18.4","17.3","16.2","15.2","14.4","13.6","13","12.6","12.2","11.9","11.6","11.3","11","10.6","10.2","9.7","9.2","8.7","8.2","7.7","7.3","7","6.8","6.6","6.4","6.3","6.2","6.1","6","5.9","5.8","5.7","5.6","5.4","5.2","5","4.8","4.5","4.3","4.1","4","3.9","3.8","3.7","3.7","3.6","",
"Australia","AUS","Number of deaths ages 5-9 years","SH.DTH.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225","221","215","209","203","197","191","186","181","176","171","165","158","151","145","140","136","132","130","129","128","128","128","129","129","128","127","125","123","120","",
"Australia","AUS","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","SG.TIM.UWRK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.38889","","","","","","","","","","","","","","",
"Australia","AUS","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","SE.XPD.CSEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9503021240234","","","","","94.2830581665039","","","","","94.1902694702148","91.8915786743164","92.1313400268555","91.6634902954102","89.3913269042969","87.9050521850586","91.2018737792969","93.4061965942383","93.5452117919922","94.5340423583984","95.2019195556641","94.8131713867188","93.0339126586914","","","",
"Australia","AUS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7436008453369","24.9464492797852","29.7842502593994","30.0298099517822","31.3911895751953","31.7493305206299","","",
"Australia","AUS","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
